terms,pos,type,count
도,Noun,황교안,1
도그마,Noun,황교안,1
도덕성,Noun,권재진,1
도덕성,Noun,김성호,1
도덕성,Noun,김현웅,1
도덕성,Noun,정성진,1
도발,Noun,권재진,1
도발,Noun,박상기,1
도약,Noun,권재진,1
도약,Noun,김현웅,2
도약,Noun,이귀남,2
도약,Noun,황교안,1
도와주시,Verb,강금실,1
도와주시기,Verb,강금실,1
도와주시기,Verb,정성진,1
도움,Noun,김성호,1
도움,Noun,박상기,2
도움,Noun,이귀남,2
도움,Noun,정성진,1
도입,Noun,김성호,1
도입,Noun,정성진,1
독립,Noun,강금실,1
독립성,Noun,김성호,1
독자,Noun,김성호,1
돈,Noun,김성호,1
돌보기,Verb,김현웅,1
돌아가도록,Verb,이귀남,1
돌아가야,Verb,권재진,1
돌아가지,Verb,박상기,1
돌아간,Verb,권재진,1
돌아볼,Verb,이귀남,1
돌아온,Verb,김경한,1
돌아올,Verb,권재진,1
돌아와,Verb,황교안,1
돌아와야,Verb,추미애,1
돌이,Noun,권재진,1
동,Modifier,강금실,1
동계올림픽,Noun,권재진,1
동등,Noun,이귀남,1
동력,Noun,김현웅,1
동료,Noun,김경한,1
동반,Noun,이귀남,1
동반,Noun,추미애,1
동시,Noun,김성호,1
동시,Noun,이귀남,1
동시,Noun,추미애,1
동안,Noun,권재진,2
동안,Noun,김경한,3
동안,Noun,김성호,1
동안,Noun,김승규,1
동안,Noun,김현웅,1
동안,Noun,박상기,3
동안,Noun,조국,1
동안,Noun,추미애,1
동안,Noun,황교안,1
동원,Noun,김경한,1
동원,Noun,이귀남,2
동의,Noun,강금실,2
동참,Noun,강금실,1
동참,Noun,박상기,1
동참,Noun,이귀남,1
동참,Noun,조국,1
동참,Noun,천정배,1
됐는가에,Verb,강금실,1
됐습니다,Verb,추미애,1
되,Verb,권재진,1
되,Verb,김성호,1
되,Verb,김승규,1
되,Verb,황교안,1
되거나,Verb,정성진,1
되거나,Verb,추미애,1
되게,Adverb,김현웅,1
되게,Adverb,박상기,1
되겠습니다,Verb,김성호,1
되겠습니다,Verb,이귀남,1
되겠습니다,Verb,천정배,1
되고,Verb,강금실,1
되고,Verb,권재진,2
되고,Verb,김경한,5
되고,Verb,김성호,1
되고,Verb,박상기,2
되고,Verb,조국,1
되고,Verb,천정배,2
되고,Verb,황교안,1
되는,Verb,강금실,1
되는,Verb,김경한,1
되는,Verb,김성호,3
되는,Verb,김현웅,1
되는,Verb,이귀남,2
되는,Verb,정성진,2
되는,Verb,천정배,4
되는,Verb,추미애,2
되는,Verb,황교안,3
되니,Verb,권재진,1
되니,Verb,황교안,1
되던,Verb,권재진,1
되도록,Verb,김성호,4
되도록,Verb,김현웅,1
되도록,Verb,박상기,1
되도록,Verb,정성진,1
되도록,Verb,천정배,2
되도록,Verb,추미애,1
되돌릴,Verb,조국,1
되돌아봅시다,Verb,김성호,1
되돌아봅시다,Verb,박상기,1
되돌아봐야,Verb,황교안,1
되어,Verb,강금실,1
되어,Verb,권재진,1
되어,Verb,김성호,2
되어,Verb,김현웅,2
되어,Verb,박상기,2
되어,Verb,정성진,3
되어,Verb,조국,1
되어,Verb,천정배,2
되어서는,Verb,김경한,1
되어서는,Verb,김성호,1
되어서는,Verb,이귀남,1
되어야,Verb,권재진,1
되어야,Verb,김경한,2
되어야,Verb,김성호,2
되어야,Verb,김승규,1
되어야,Verb,박상기,1
되어야,Verb,이귀남,3
되어야,Verb,정성진,4
되어야,Verb,천정배,1
되어야,Verb,추미애,1
되었고,Verb,조국,1
되었다고,Verb,김경한,1
되었다고,Verb,김승규,1
되었던,Verb,강금실,1
되었던,Verb,박상기,1
되었습니다,Verb,강금실,1
되었습니다,Verb,김경한,2
되었습니다,Verb,김성호,1
되었습니다,Verb,이귀남,1
되었습니다,Verb,정성진,1
되었습니다,Verb,조국,1
되었습니다,Verb,추미애,2
되었습니다,Verb,황교안,1
되었으나,Verb,조국,1
되었으며,Verb,김경한,1
되지,Verb,권재진,1
되지,Verb,김성호,1
되지,Verb,김현웅,1
되지,Verb,이귀남,1
되찾을,Verb,김승규,1
된,Verb,강금실,3
된,Verb,권재진,2
된,Verb,김경한,2
된,Verb,김성호,5
된,Verb,김승규,5
된,Verb,김현웅,3
된,Verb,박상기,5
된,Verb,정성진,6
된,Verb,조국,3
된,Verb,추미애,2
된다는,Verb,추미애,1
될,Verb,강금실,1
될,Verb,김경한,5
될,Verb,김성호,1
될,Verb,김승규,2
될,Verb,김현웅,1
될,Verb,이귀남,2
될,Verb,조국,2
될,Verb,추미애,4
될,Verb,황교안,3
될수록,Verb,김경한,1
될지,Verb,조국,1
됩니다,Verb,강금실,1
됩니다,Verb,김성호,1
됩니다,Verb,김현웅,2
됩니다,Verb,조국,1
됩니다,Verb,천정배,1
됩시다,Verb,김성호,1
두,Noun,조국,1
두겠습니다,Verb,김성호,1
두고,Verb,김경한,1
두고,Verb,황교안,1
두는,Verb,추미애,1
두려움,Noun,박상기,1
두려워하지,Adjective,정성진,1
두어,Verb,박상기,1
두었다고,Verb,이귀남,1
두운,Noun,박상기,1
둑,Noun,이귀남,1
둔감하고,Adjective,권재진,1
둘,Noun,김성호,1
둘러싸고,Verb,정성진,1
둘러싼,Verb,권재진,1
둘째,Noun,권재진,1
둘째,Noun,김성호,2
둘째,Noun,김승규,1
둘째,Noun,김현웅,1
둘째,Noun,박상기,1
둘째,Noun,이귀남,1
둘째,Noun,천정배,1
둘째,Noun,추미애,1
둘째,Noun,황교안,1
둡니다,Verb,조국,1
뒤,Noun,김경한,1
뒤,Noun,김승규,1
뒤,Noun,김현웅,1
뒤따른다,Verb,김현웅,1
뒤지지,Verb,김경한,1
뒷받침,Noun,김성호,1
뒷받침,Noun,천정배,2
드높이고자,Verb,추미애,1
드러난,Verb,김성호,1
드려야,Verb,박상기,1
드리고자,Verb,이귀남,1
드리고자,Verb,조국,1
드리는,Verb,황교안,1
드리며,Verb,강금실,1
드리며,Verb,김현웅,1
드리며,Verb,박상기,1
드리며,Verb,조국,1
드리며,Verb,천정배,1
드리면서,Verb,황교안,1
드립니다,Verb,강금실,1
드립니다,Verb,권재진,1
드립니다,Verb,김경한,3
드립니다,Verb,김성호,1
드립니다,Verb,김승규,2
드립니다,Verb,김현웅,1
드립니다,Verb,박상기,1
드립니다,Verb,이귀남,2
드립니다,Verb,조국,2
드립니다,Verb,천정배,1
드립니다,Verb,추미애,3
드립니다,Verb,황교안,1
든,Josa,김성호,1
든,Josa,황교안,2
든다면,Verb,김경한,1
든든한,Adjective,김현웅,1
든든한,Adjective,이귀남,1
든든한,Adjective,천정배,1
든지,Josa,김승규,1
듣고,Verb,김승규,1
듣고,Verb,천정배,1
들,Suffix,강금실,10
들,Suffix,권재진,6
들,Suffix,김경한,10
들,Suffix,김성호,6
들,Suffix,김승규,3
들,Suffix,김현웅,9
들,Suffix,박상기,16
들,Suffix,이귀남,12
들,Suffix,정성진,3
들,Suffix,조국,6
들,Suffix,천정배,3
들,Suffix,추미애,2
들,Suffix,황교안,10
들고,Verb,김경한,1
들고,Verb,추미애,1
들기,Verb,박상기,1
들어,Verb,천정배,1
들어가,Verb,이귀남,1
들어가면서,Verb,강금실,1
들어야,Verb,김경한,1
들여,Verb,정성진,1
들이십니다,Verb,강금실,1
들입니다,Verb,정성진,2
듯,Noun,권재진,1
등,Noun,강금실,3
등,Noun,권재진,3
등,Noun,김경한,3
등,Noun,김성호,5
등,Noun,김승규,4
등,Noun,김현웅,4
등,Noun,박상기,5
등,Noun,이귀남,3
등,Noun,조국,3
등,Noun,천정배,2
등,Noun,추미애,3
등,Noun,황교안,4
디지털,Noun,김현웅,1
딛고,Verb,이귀남,1
딛고,Verb,조국,1
딛고,Verb,황교안,1
따뜻하게,Adjective,김현웅,1
따뜻하게,Adjective,황교안,1
따뜻하고,Adjective,김성호,1
따뜻한,Adjective,김경한,1
따뜻한,Adjective,김현웅,2
따뜻한,Adjective,이귀남,1
따뜻한,Adjective,황교안,2
따라,Verb,권재진,1
따라,Verb,김경한,1
따라,Verb,김성호,2
따라,Verb,김현웅,1
따라,Verb,이귀남,1
따라서,Noun,김경한,1
따라서,Noun,김성호,1
따라서,Noun,김승규,1
따르는,Verb,김현웅,1
따르도록,Verb,김성호,1
따른,Verb,김경한,1
따릅니다,Verb,권재진,1
땀,Noun,김현웅,1
땀,Noun,이귀남,1
땅,Noun,강금실,1
때,Noun,강금실,1
때,Noun,권재진,1
때,Noun,김경한,1
때,Noun,김성호,1
때,Noun,김승규,3
때,Noun,김현웅,1
때,Noun,박상기,3
때,Noun,이귀남,1
때,Noun,황교안,3
때로는,Noun,김성호,1
때문,Noun,김경한,1
때문,Noun,김성호,2
떠난,Verb,권재진,1
떠난,Verb,김성호,1
떠난,Verb,김승규,1
떠난,Verb,이귀남,1
떠난,Verb,황교안,1
떠난지,Verb,정성진,1
떠오른,Verb,강금실,1
떠오릅니다,Verb,황교안,1
떨어져,Verb,김현웅,1
떨어지는,Verb,김경한,1
떨어진,Verb,강금실,1
떨어질,Verb,정성진,1
떨어질대로,Verb,강금실,1
떼쓰기,Verb,권재진,1
또,Noun,강금실,1
또,Noun,김경한,2
또,Noun,조국,2
또,Noun,황교안,1
또는,Adverb,김승규,1
또는,Adverb,정성진,1
또한,Noun,강금실,3
또한,Noun,권재진,3
또한,Noun,김경한,4
또한,Noun,김성호,2
또한,Noun,김승규,1
또한,Noun,박상기,5
또한,Noun,이귀남,3
또한,Noun,정성진,2
또한,Noun,조국,1
또한,Noun,천정배,1
또한,Noun,황교안,2
뛰어,Verb,이귀남,1
뜨,Verb,김현웅,1
뜻,Noun,강금실,1
뜻,Noun,권재진,1
뜻,Noun,김성호,1
뜻,Noun,김승규,1
뜻,Noun,박상기,2
뜻,Noun,이귀남,1
뜻,Noun,정성진,1
뜻,Noun,조국,2
라고,Josa,강금실,1
라고,Josa,김경한,1
라고,Josa,김성호,1
라고,Josa,김승규,2
라고,Josa,이귀남,1
라고,Josa,정성진,2
라고,Josa,황교안,1
라는,Josa,권재진,2
라는,Josa,김경한,1
라는,Josa,김성호,2
라는,Josa,김현웅,1
라는,Josa,박상기,2
라는,Josa,정성진,1
라는,Josa,추미애,1
라는,Josa,황교안,3
라면,Noun,정성진,1
래서,Noun,강금실,1
력,Suffix,김성호,1
력,Suffix,정성진,1
력,Suffix,추미애,1
령,Noun,조국,1
령,Noun,추미애,1
로,Josa,강금실,5
로,Josa,권재진,6
로,Josa,김경한,6
로,Josa,김성호,6
로,Josa,김승규,2
로,Josa,김현웅,4
로,Josa,박상기,3
로,Josa,이귀남,7
로,Josa,정성진,4
로,Josa,조국,3
로,Josa,천정배,2
로,Josa,추미애,5
로,Josa,황교안,3
로,Noun,김현웅,1
로,Noun,추미애,1
로는,Josa,김성호,1
로는,Josa,정성진,1
로부터,Noun,강금실,1
로부터,Noun,권재진,1
로부터,Noun,김경한,1
로부터,Noun,김성호,2
로부터,Noun,김승규,1
로부터,Noun,김현웅,3
로부터,Noun,박상기,1
로부터,Noun,천정배,1
로부터,Noun,추미애,2
로서,Noun,강금실,2
로서,Noun,김승규,2
로서,Noun,김현웅,1
로서,Noun,박상기,2
로서,Noun,조국,1
로서,Noun,천정배,1
로서,Noun,추미애,2
로스쿨,Noun,정성진,1
로운,Josa,박상기,5
로운,Josa,조국,1
로움,Noun,김성호,1
로펌,Noun,천정배,1
롭고,Josa,김성호,1
롭고,Josa,이귀남,1
롭고,Josa,황교안,1
룩,Suffix,박상기,1
룩,Suffix,이귀남,1
룰,Noun,김성호,1
를,Josa,강금실,19
를,Josa,권재진,19
를,Josa,김경한,35
를,Josa,김성호,30
를,Josa,김승규,16
를,Josa,김현웅,34
를,Josa,박상기,41
를,Josa,이귀남,22
를,Josa,정성진,17
를,Josa,조국,8
를,Josa,천정배,10
를,Josa,추미애,16
를,Josa,황교안,16
를,Noun,권재진,1
를,Noun,김경한,1
를,Noun,김현웅,1
를,Noun,박상기,2
를,Noun,조국,1
를,Noun,천정배,3
를,Noun,추미애,3
리더십,Noun,황교안,1
립,Noun,조국,1
립니,Noun,김현웅,1
마당,Noun,김경한,1
마련,Noun,김성호,1
마련,Noun,김승규,4
마련,Noun,김현웅,1
마련,Noun,박상기,1
마련,Noun,이귀남,3
마련,Noun,조국,1
마무리,Noun,조국,1
마음,Noun,강금실,1
마음,Noun,권재진,4
마음,Noun,김경한,1
마음,Noun,김성호,1
마음,Noun,김승규,2
마음,Noun,박상기,1
마음,Noun,이귀남,2
마음,Noun,정성진,1
마음,Noun,조국,1
마음,Noun,천정배,2
마음,Noun,황교안,1
마음가짐,Noun,김승규,1
마음껏,Noun,황교안,1
마저,Josa,김성호,1
마중,Noun,추미애,1
마지막,Noun,강금실,1
마지막,Noun,김경한,1
마지막,Noun,김성호,1
마지막,Noun,김승규,1
마지막,Noun,박상기,1
마지막,Noun,정성진,2
마찬가지,Noun,강금실,1
마치,Noun,정성진,1
마칠까,Verb,정성진,1
마침내,Noun,김경한,1
막강,Noun,천정배,1
막상,Noun,강금실,1
막중,Noun,김경한,1
막중,Noun,조국,1
만,Josa,권재진,1
만,Josa,김경한,1
만,Josa,김성호,1
만,Josa,김승규,1
만,Josa,김현웅,2
만,Josa,박상기,3
만,Josa,조국,1
만,Josa,황교안,1
만,Modifier,김경한,1
만,Noun,김경한,1
만나,Verb,김성호,1
만나,Verb,황교안,1
만나게,Verb,강금실,2
만나게,Verb,권재진,1
만나게,Verb,김현웅,1
만나게,Verb,조국,1
만나게,Verb,천정배,1
만나지,Verb,박상기,1
만드는,Verb,권재진,2
만드는,Verb,황교안,2
만드는데,Verb,김성호,1
만든,Verb,조국,1
만들,Verb,추미애,1
만들고,Verb,권재진,1
만들기,Noun,김경한,1
만들기,Noun,김성호,1
만들기,Noun,김현웅,1
만들기,Noun,조국,1
만들기,Noun,추미애,1
만들어,Verb,김성호,2
만들어,Verb,김현웅,3
만들어,Verb,박상기,2
만들어,Verb,이귀남,1
만들어,Verb,천정배,1
만들어,Verb,황교안,1
만들어내겠습니다,Verb,추미애,1
만들어야,Verb,김경한,1
만들어야,Verb,김성호,1
만들어야,Verb,김현웅,1
만들어야,Verb,천정배,1
만들어야,Verb,황교안,1
만물,Noun,김성호,1
만에,Foreign,정성진,1
만에,Josa,권재진,1
만에,Josa,김경한,1
만에,Josa,김성호,1
만에,Josa,김승규,1
만에,Josa,이귀남,1
만에,Josa,정성진,1
만에,Josa,황교안,1
만연한,Adjective,박상기,1
만으로,Josa,박상기,1
만으로는,Josa,추미애,1
만은,Josa,김경한,1
만은,Josa,김승규,1
만은,Josa,조국,1
만을,Josa,김성호,1
만인,Noun,박상기,1
만인,Noun,천정배,1
만인,Noun,추미애,1
만전,Noun,권재진,1
만전,Noun,김승규,1
만전,Noun,천정배,1
만전,Noun,추미애,1
만족하기에는,Adjective,김승규,1
만치,Josa,김경한,1
만큼,Josa,김성호,1
만큼,Noun,강금실,1
만큼,Noun,권재진,3
만큼,Noun,조국,2
만큼이나,Josa,추미애,1
많고,Adjective,조국,1
많다고,Adjective,김성호,1
많습니다,Adjective,강금실,1
많습니다,Adjective,권재진,1
많으셨을,Adjective,조국,1
많은,Adjective,강금실,1
많은,Adjective,권재진,2
많은,Adjective,김성호,1
많은,Adjective,박상기,1
많은,Adjective,이귀남,1
많은,Adjective,조국,2
많은,Adjective,천정배,2
많이,Adverb,강금실,1
많이,Adverb,김경한,1
많이,Adverb,정성진,1
많이,Adverb,추미애,1
많이,Adverb,황교안,1
말,Noun,권재진,1
말,Noun,김경한,1
말,Noun,김성호,1
말,Noun,박상기,2
말,Noun,황교안,2
말고,Josa,황교안,1
말씀,Noun,강금실,3
말씀,Noun,권재진,1
말씀,Noun,김경한,1
말씀,Noun,김성호,1
말씀,Noun,김승규,1
말씀,Noun,김현웅,2
말씀,Noun,박상기,1
말씀,Noun,이귀남,2
말씀,Noun,조국,2
말씀,Noun,추미애,1
말씀,Noun,황교안,2
말씀드렸습니다만,Verb,강금실,1
말씀드리겠습니다,Verb,강금실,1
말씀드리고,Verb,강금실,1
말씀드리면,Verb,강금실,1
말씀드리자면,Verb,강금실,1
말씀드린,Verb,강금실,1
말씀드린,Verb,이귀남,1
말씀드립니다,Verb,김승규,1
말씀드립니다,Verb,박상기,1
말아야,Verb,김경한,1
말아야,Verb,김승규,1
말아야겠습니다,Verb,김성호,1
맛깔,Noun,김성호,1
망,Noun,권재진,1
망,Noun,천정배,1
맞게,Verb,권재진,1
맞게,Verb,김성호,1
맞게,Verb,김현웅,1
맞게,Verb,이귀남,1
맞고,Verb,김경한,1
맞는,Verb,김승규,1
맞는,Verb,이귀남,1
맞는,Verb,정성진,1
맞아,Verb,추미애,1
맞아주는,Verb,김경한,1
맞은,Verb,권재진,1
맞은,Verb,추미애,1
맞이,Noun,김승규,1
맞이,Noun,김현웅,1
맞이,Noun,박상기,1
맞이,Noun,조국,1
맞추어,Verb,권재진,1
맞추어,Verb,김경한,1
맞추어,Verb,정성진,1
맞추어,Verb,황교안,1
맞추어야,Verb,황교안,1
맞추어져,Verb,정성진,1
맞춰,Verb,김성호,1
맞춰,Verb,김승규,1
맞춰,Verb,황교안,1
맞춰서,Verb,강금실,1
맡게,Verb,김승규,1
맡게,Verb,김현웅,1
맡게,Verb,조국,1
맡게,Verb,천정배,1
맡겨,Verb,김성호,1
맡겨,Verb,김승규,1
맡겨진,Verb,김성호,1
맡고,Verb,김승규,1
맡기에는,Verb,김경한,1
맡아,Verb,권재진,1
맡아,Verb,김경한,1
맡아,Verb,김성호,1
맡아,Verb,이귀남,1
맡은,Verb,김성호,1
맡은,Verb,김승규,1
맡은,Verb,조국,1
맡은,Verb,추미애,1
매사,Noun,김경한,1
매우,Noun,강금실,1
매우,Noun,김경한,3
매우,Noun,김승규,1
매우,Noun,김현웅,1
매우,Noun,박상기,2
매우,Noun,정성진,1
매우,Noun,조국,1
매진,Noun,권재진,1
매진,Noun,김성호,1
매진,Noun,김현웅,1
맥락,Noun,정성진,1
맹자,Noun,박상기,1
머,Noun,김현웅,1
머릿속,Noun,강금실,1
머물,Verb,박상기,1
머뭇거려,Verb,김경한,1
먹는,Verb,김경한,1
먼,Adjective,권재진,1
먼저,Noun,강금실,2
먼저,Noun,권재진,1
먼저,Noun,김경한,2
먼저,Noun,김성호,1
먼저,Noun,김승규,2
먼저,Noun,박상기,2
먼저,Noun,이귀남,1
먼저,Noun,조국,2
먼저,Noun,추미애,1
먼저,Noun,황교안,1
멀어져,Verb,강금실,1
멀어지는,Verb,김경한,1
멈추게,Verb,김성호,1
멈출,Verb,박상기,1
메는,Verb,김성호,1
메르스,Noun,김현웅,1
며칠,Noun,추미애,1
면,Josa,김현웅,1
면,Noun,강금실,1
면,Noun,천정배,1
면밀히,Adjective,김성호,1
명,Foreign,정성진,1
명,Noun,김경한,1
명,Noun,김성호,1
명,Noun,박상기,2
명,Noun,이귀남,1
명,Noun,정성진,1
명감,Noun,김성호,1
명감,Noun,정성진,1
명령,Noun,이귀남,1
명목,Noun,이귀남,1
명예롭,Noun,강금실,1
명의,Noun,김승규,1
명제,Noun,강금실,1
명제,Noun,정성진,1
명확하게,Adjective,김경한,1
명확히,Adjective,권재진,1
명확히,Adjective,김성호,1
몇,Noun,강금실,1
몇,Noun,김승규,1
몇,Noun,이귀남,1
몇,Noun,정성진,1
몇,Noun,천정배,1
몇,Noun,황교안,1
몇몇,Noun,김경한,1
모,Modifier,이귀남,1
모두,Noun,강금실,5
모두,Noun,권재진,1
모두,Noun,김경한,1
모두,Noun,김성호,3
모두,Noun,김승규,3
모두,Noun,김현웅,4
모두,Noun,이귀남,1
모두,Noun,정성진,4
모두,Noun,조국,1
모두,Noun,추미애,1
모두,Noun,황교안,1
모든,Noun,강금실,4
모든,Noun,권재진,2
모든,Noun,김경한,3
모든,Noun,김성호,6
모든,Noun,김승규,2
모든,Noun,박상기,1
모든,Noun,정성진,5
모든,Noun,천정배,4
모든,Noun,추미애,1
모든,Noun,황교안,3
모르게,Verb,박상기,1
모르겠지만,Verb,강금실,1
모르는,Verb,조국,1
모른다,Verb,김성호,1
모범,Noun,황교안,1
모색,Noun,이귀남,1
모습,Noun,김경한,1
모습,Noun,김성호,1
모습,Noun,김승규,2
모습,Noun,김현웅,1
모습,Noun,박상기,4
모습,Noun,정성진,2
모습,Noun,황교안,1
모시는,Verb,김성호,1
모아,Verb,이귀남,1
모아주기,Verb,권재진,1
모은다면,Verb,천정배,1
모을,Verb,김현웅,1
모호하여,Adjective,김성호,1
목,Noun,박상기,1
목도,Noun,박상기,1
목소리,Noun,권재진,1
목소리,Noun,김경한,1
목소리,Noun,김승규,1
목소리,Noun,박상기,1
목소리,Noun,이귀남,1
목소리,Noun,정성진,1
목소리,Noun,추미애,1
목소리,Noun,황교안,1
목적,Noun,김성호,1
목적,Noun,김승규,1
목적,Noun,박상기,1
목적,Noun,추미애,1
목적지,Noun,이귀남,1
목표,Noun,김성호,1
목표,Noun,박상기,5
목표,Noun,정성진,1
목표,Noun,천정배,1
목표,Noun,황교안,1
몰락한,Adjective,이귀남,1
몸,Noun,권재진,1
몸,Noun,김성호,1
못,Noun,강금실,1
못,Noun,권재진,2
못,Noun,김경한,1
못,Noun,김성호,1
못,Noun,박상기,2
못,Noun,정성진,2
못,VerbPrefix,강금실,1
못,VerbPrefix,권재진,1
못,VerbPrefix,김성호,5
못,VerbPrefix,박상기,1
못,VerbPrefix,이귀남,1
못,VerbPrefix,정성진,1
못지않게,Adjective,김경한,1
무거운,Adjective,김성호,1
무거운,Adjective,김승규,1
무거운,Adjective,이귀남,1
무거운,Adjective,정성진,1
무거워,Noun,황교안,1
무겁습니다,Adjective,권재진,1
무겁습니다,Adjective,박상기,1
무겁습니다,Adjective,조국,1
무겁습니다만,Adjective,천정배,1
무너,Noun,김현웅,1
무너져도,Verb,김성호,1
무너지는,Verb,김경한,1
무너질,Verb,김성호,1
무더운,Adjective,박상기,1
무더위,Noun,정성진,1
무력,Noun,이귀남,1
무리하게,Adjective,강금실,1
무사,Noun,정성진,1
무사한,Adjective,정성진,1
무슨,Noun,이귀남,1
무시,Noun,강금실,1
무시,Noun,이귀남,1
무시,Noun,정성진,1
무신,Noun,김현웅,1
무언가,Noun,김경한,1
무엇,Noun,권재진,1
무엇,Noun,김경한,1
무엇,Noun,김성호,1
무엇,Noun,김승규,2
무엇,Noun,김현웅,1
무엇,Noun,박상기,1
무엇,Noun,정성진,2
무엇,Noun,조국,2
무엇,Noun,추미애,1
무엇,Noun,황교안,3
무익하게,Adjective,김경한,1
무전,Noun,김경한,1
무죄,Noun,김경한,1
무질서,Noun,권재진,1
무한,Noun,김현웅,1
무한,Noun,정성진,1
묵묵히,Adjective,권재진,1
묵묵히,Adjective,김경한,1
묵묵히,Adjective,김성호,1
묵묵히,Adjective,김현웅,1
묵묵히,Adjective,박상기,1
묵묵히,Adjective,조국,1
문,Modifier,강금실,4
문,Noun,김성호,1
문민,Noun,강금실,2
문재인,Noun,조국,1
문재인,Noun,추미애,2
문제,Noun,강금실,3
문제,Noun,김경한,3
문제,Noun,김성호,1
문제,Noun,박상기,1
문제,Noun,이귀남,1
문제점,Noun,김성호,1
문제점,Noun,김승규,1
문제점,Noun,박상기,1
문턱,Noun,김경한,1
문턱,Noun,김현웅,1
문화,Noun,김경한,3
문화,Noun,김승규,1
문화,Noun,김현웅,2
문화,Noun,추미애,1
묻겠습니다,Verb,권재진,1
묻혀,Verb,정성진,1
물,Noun,추미애,1
물가,Noun,권재진,1
물려,Verb,이귀남,1
물려주어야,Verb,이귀남,1
물론,Adverb,정성진,3
물론,Adverb,추미애,1
물론,Adverb,황교안,1
뭉치,Noun,김승규,1
미,Adjective,김경한,1
미,Adjective,이귀남,1
미국,Noun,권재진,1
미래,Noun,권재진,1
미래,Noun,김승규,2
미래,Noun,김현웅,6
미래,Noun,조국,1
미래,Noun,황교안,2
미력,Noun,박상기,1
미리,Noun,권재진,1
미리,Noun,김현웅,1
미비한,Adjective,김성호,1
미완,Noun,조국,1
미의,Adjective,정성진,1
미치면,Adjective,정성진,1
미치지,Adjective,권재진,2
미흡한데에도,Adjective,김성호,1
미흡했다는,Adjective,정성진,1
민,Noun,김현웅,1
민간,Noun,김성호,1
민간인,Noun,정성진,1
민관,Noun,김현웅,1
민생,Noun,이귀남,2
민생,Noun,천정배,1
민생,Noun,추미애,5
민원,Noun,김경한,1
민원,Noun,김성호,1
민정,Noun,조국,1
민주,Noun,박상기,1
민주,Noun,추미애,1
민주주의,Noun,권재진,1
민주주의,Noun,이귀남,2
민주주의,Noun,정성진,1
민주주의,Noun,추미애,1
민주화,Noun,김경한,2
민주화,Noun,이귀남,1
민주화,Noun,조국,2
민화,Noun,강금실,1
믿고,Verb,강금실,1
믿고,Verb,김승규,1
믿고,Verb,김현웅,1
믿고,Verb,정성진,1
믿고,Verb,천정배,1
믿는,Verb,권재진,1
믿습니다,Verb,이귀남,1
믿습니다,Verb,정성진,3
믿습니다,Verb,황교안,1
믿어주시리라,Verb,강금실,1
믿을,Verb,황교안,1
믿음,Noun,김현웅,7
믿음,Noun,황교안,1
밀접,Noun,추미애,1
및,Noun,김경한,2
및,Noun,김성호,1
및,Noun,박상기,1
및,Noun,천정배,1
바,Noun,김승규,2
바,Noun,이귀남,1
바,Noun,추미애,2
바꾸고,Verb,김현웅,1
바꾸는,Verb,권재진,1
바꾸는,Verb,김현웅,1
바꾸어,Verb,박상기,1
바꾸어야,Verb,권재진,1
바꿔내는,Verb,추미애,1
바꿔서,Verb,황교안,1
바뀌고,Verb,이귀남,1
바뀌어야,Verb,조국,1
바라는,Verb,김성호,1
바라는,Verb,김승규,2
바라는,Verb,이귀남,2
바라는,Verb,추미애,1
바라보고,Verb,김현웅,1
바라보고,Verb,조국,1
바라본다면,Verb,권재진,1
바람,Noun,정성진,1
바람,Noun,황교안,1
바랍니다,Verb,강금실,5
바랍니다,Verb,권재진,4
바랍니다,Verb,김경한,5
바랍니다,Verb,김승규,2
바랍니다,Verb,김현웅,2
바랍니다,Verb,박상기,1
바랍니다,Verb,이귀남,1
바랍니다,Verb,정성진,1
바랍니다,Verb,추미애,1
바랍니다,Verb,황교안,3
바로,Noun,강금실,2
바로,Noun,권재진,2
바로,Noun,김경한,4
바로,Noun,김성호,2
바로,Noun,김현웅,1
바로,Noun,이귀남,1
바로,Noun,천정배,1
바로,Noun,추미애,1
바로,Noun,황교안,1
바로잡는,Verb,김현웅,1
바로잡아,Verb,김경한,1
바르게,Noun,권재진,1
바르게,Noun,김경한,1
바를,Verb,김성호,1
바탕,Noun,김경한,1
바탕,Noun,김승규,1
바탕,Noun,김현웅,1
바탕,Noun,황교안,1
박상기,Noun,조국,1
박수,Noun,김승규,1
밖,Noun,정성진,1
밖,Noun,추미애,2
밖에,Josa,강금실,1
밖에,Josa,김성호,2
밖에,Josa,정성진,1
밖에,Josa,조국,1
반가운,Adjective,황교안,1
반갑게,Adjective,김경한,1
반갑습니다,Adjective,강금실,1
반갑습니다,Adjective,권재진,1
반갑습니다,Adjective,김경한,1
반갑습니다,Adjective,김현웅,1
반갑습니다,Adjective,박상기,1
반갑습니다,Adjective,정성진,1
반갑습니다,Adjective,조국,1
반갑습니다,Adjective,천정배,1
반갑습니다,Adjective,황교안,1
반드시,Noun,권재진,1
반드시,Noun,김경한,2
반드시,Noun,김성호,1
반드시,Noun,이귀남,1
반드시,Noun,추미애,1
반드시,Noun,황교안,1
반듯한,Adjective,김현웅,3
반복,Noun,권재진,1
반복,Noun,김경한,1
반복,Noun,김현웅,1
반복,Noun,이귀남,1
반성,Noun,김승규,1
반성,Noun,정성진,1
반성,Noun,조국,1
반세기,Noun,권재진,1
반영,Noun,김성호,1
반영,Noun,정성진,1
